[1/5] stripped already present (cached)
[2/5] precomputing candidate fn tuples (K=10 + K=20)...
[3/5] sweeping ALL OEIS A-lines at K=10 against 20 candidate fn...
[4/5] K=20 coincidence filter over 1707 K=10 hits...
[5/5] full-sweep report:
candidate fn        : 20
OEIS seq swept (>=K): 374047
match (K=10)        : 1707
  K=20 survives=yes : 336
  K=20 coincidence  : 1334  (matched K=10, diverges by K=20)
  K=20 na (<20 terms): 37

=== hits (fn  oeis_id  k10_tuple  k20_survives) ===
n	A132263	1,2,3,4,5,6,7,8,9,10	yes
n	A132264	1,2,3,4,5,6,7,8,9,10	yes
n	A132271	1,2,3,4,5,6,7,8,9,10	no
n	A132378	1,2,3,4,5,6,7,8,9,10	no
n	A132575	1,2,3,4,5,6,7,8,9,10	no
n	A132576	1,2,3,4,5,6,7,8,9,10	no
n	A132577	1,2,3,4,5,6,7,8,9,10	no
n	A132578	1,2,3,4,5,6,7,8,9,10	no
n	A132579	1,2,3,4,5,6,7,8,9,10	no
n	A133137	1,2,3,4,5,6,7,8,9,10	no
n	A134817	1,2,3,4,5,6,7,8,9,10	no
n	A134933	1,2,3,4,5,6,7,8,9,10	no
n	A135393	1,2,3,4,5,6,7,8,9,10	no
n	A135402	1,2,3,4,5,6,7,8,9,10	no
n	A135578	1,2,3,4,5,6,7,8,9,10	no
n	A135579	1,2,3,4,5,6,7,8,9,10	yes
n	A136002	1,2,3,4,5,6,7,8,9,10	no
n	A136040	1,2,3,4,5,6,7,8,9,10	no
n	A136332	1,2,3,4,5,6,7,8,9,10	no
n	A136687	1,2,3,4,5,6,7,8,9,10	no
n	A137317	1,2,3,4,5,6,7,8,9,10	yes
n	A137857	1,2,3,4,5,6,7,8,9,10	no
n	A138389	1,2,3,4,5,6,7,8,9,10	no
n	A140335	1,2,3,4,5,6,7,8,9,10	na
n	A140401	1,2,3,4,5,6,7,8,9,10	no
n	A141709	1,2,3,4,5,6,7,8,9,10	no
n	A144972	1,2,3,4,5,6,7,8,9,10	yes
